Model,Result,FPS
k_real_yolov1_tiny_performance_cascade_plus_uuid_66fe7fda-cbb1-11ee-b91b-53d141cbab09, PASS, 442.52815716312955
k_real_yolov3_tiny_performance_cascade_plus_uuid_14bda43c-cbb9-11ee-b91b-53d141cbab09, PASS, 489.4872893075669
onnx_real_bisenet_performance_cascade_plus4x_uuid_bc6ec27e-cbaf-11ee-b91b-53d141cbab09, PASS, 149.39171986772988
onnx_real_centernet_mobilenetv2_kpts_performance_cascade_plus_uuid_3cea3bd2-cbb4-11ee-b91b-53d141cbab09, PASS, 355.3859436998977
onnx_real_efficientnet_lite1_performance_cascade_plus_uuid_8b8606b2-cbb5-11ee-b91b-53d141cbab09, PASS, 1416.9132178219495
onnx_real_efficientnet_lite2_performance_cascade_plus_uuid_9fe83228-cbb1-11ee-b91b-53d141cbab09, PASS, 1278.692742709937
onnx_real_efficientnet_lite3_performance_cascade_plus2x_uuid_eae0766e-cbc0-11ee-b91b-53d141cbab09, PASS, 1007.4203597531831
onnx_real_efficientnet_lite4_performance_cascade_plus2x_uuid_9f1e5ef4-cbb0-11ee-b91b-53d141cbab09, PASS, 785.3913564527002
onnx_real_eye_contact_resnet_performance_cascade_plus4x_uuid_f33c94f6-cbb0-11ee-b91b-53d141cbab09, PASS, 577.427974729376
onnx_real_gernet_m_performance_cascade_plus4x_uuid_05538adc-cbb6-11ee-b91b-53d141cbab09, PASS, 731.2984925253949
onnx_real_gernet_s_performance_cascade_plus2x_uuid_83a99ff2-cbb1-11ee-b91b-53d141cbab09, PASS, 1612.7906484917232
onnx_real_gpunet0_performance_cascade_plus2x_uuid_c1f953ec-cbc0-11ee-b91b-53d141cbab09, PASS, 574.6306751626564
onnx_real_lightcnn_v4_performance_cascade_plus2x_uuid_cb0b0926-cbb6-11ee-b91b-53d141cbab09, PASS, 1083.6734746605691
onnx_real_repvgg_a2_performance_cascade_plus4x_uuid_f71822bc-cbb4-11ee-b91b-53d141cbab09, PASS, 429.2912193074931
onnx_real_repvgg_b0_performance_cascade_plus4x_uuid_72915b28-cbb2-11ee-b91b-53d141cbab09, PASS, 543.1263369988035
onnx_real_yolop320_performance_cascade_plus4x_uuid_f361899c-cbaf-11ee-b91b-53d141cbab09, PASS, 185.36525002607476
onnx_real_yolop640_performance_cascade_plus8x_uuid_49c0b138-cbb9-11ee-b91b-53d141cbab09, PASS, 44.187700043099376
onnx_real_yolov7_tiny_320_performance_cascade_plus2x_uuid_c7ca2fb0-cbae-11ee-b91b-53d141cbab09, PASS, 713.4662522942724
onnx_real_yolov7_tiny_416_performance_cascade_plus2x_uuid_282a6be8-cbb1-11ee-b91b-53d141cbab09, PASS, 379.7912114678853
onnx_real_yolov7_tiny_640_performance_cascade_plus2x_uuid_eaf06d4c-cbb8-11ee-b91b-53d141cbab09, PASS, 147.1856039471237
onnx_real_yolox_m_416x416_ti_lite_performance_cascade_plus4x_uuid_11ff3dfc-cbc1-11ee-b91b-53d141cbab09, PASS, 148.5097871620222
onnx_real_yolox_m_performance_cascade_plus4x_uuid_1f6e9b8a-cbc2-11ee-b91b-53d141cbab09, PASS, 61.41752322575307
onnx_real_yolox_m_ti_lite_performance_cascade_plus4x_uuid_d4f240e6-cbaf-11ee-b91b-53d141cbab09, PASS, 74.92456282882068
onnx_real_yolox_nano_performance_cascade_plus2x_uuid_e413a96a-cbb0-11ee-b91b-53d141cbab09, PASS, 526.0733614704905
onnx_real_yolox_nano_ti_lite_performance_cascade_plus2x_uuid_6c66d0f4-cbb0-11ee-b91b-53d141cbab09, PASS, 508.34687735959966
onnx_real_yolox_s_416x416_ti_lite_performance_cascade_plus2x_uuid_9d1b93fe-cbc1-11ee-b91b-53d141cbab09, PASS, 401.9969962630599
onnx_real_yolox_s_performance_cascade_plus2x_uuid_cae10e0e-cbb2-11ee-b91b-53d141cbab09, PASS, 154.1447753339194
onnx_real_yolox_s_ti_lite_performance_cascade_plus2x_uuid_f0fb3d26-cbb2-11ee-b91b-53d141cbab09, PASS, 152.92302812318272
onnx_real_yolox_tiny_performance_cascade_plus2x_uuid_13262a9c-cbb7-11ee-b91b-53d141cbab09, PASS, 482.88874101125276
onnx_real_yolox_tiny_ti_lite_performance_cascade_plus2x_uuid_c4998922-cbb2-11ee-b91b-53d141cbab09, PASS, 502.7435534464924
pt_real_lraspp_mobilenet_v3_large_performance_cascade_plus4x_uuid_f4bbccf4-cbae-11ee-b91b-53d141cbab09, PASS, 249.34896932528468
pt_real_mnasnet1_0_performance_cascade_plus2x_uuid_1663d81a-cbb4-11ee-b91b-53d141cbab09, PASS, 1694.8394787352258
pt_real_mobilenet3dv2_performance_cascade_plus_uuid_6fd4dd3a-cbb5-11ee-b91b-53d141cbab09, PASS, 398.41746450456475
pt_real_mobilenet3d_performance_cascade_plus_uuid_64275b66-cbb0-11ee-b91b-53d141cbab09, PASS, 448.93004198914895
pt_real_resnet18_performance_cascade_plus2x_uuid_e8c1fdd6-cbb5-11ee-b91b-53d141cbab09, PASS, 491.7385931714958
pt_real_squeezenet3d_performance_cascade_plus_uuid_b9ce49b0-cbb2-11ee-b91b-53d141cbab09, PASS, 446.23530876202614
tf_real_centernet_mobilenetv2_performance_cascade_plus2x_uuid_bbb41838-cbb5-11ee-b91b-53d141cbab09, PASS, 484.0026448585081
tf_real_centernet_resnetv1_fpn_performance_cascade_plus8x_uuid_a733577e-cbb1-11ee-b91b-53d141cbab09, PASS, 70.94775027863665
tf_real_efficientnet_tpu_l_performance_cascade_plus2x_uuid_15c32872-cbb7-11ee-b91b-53d141cbab09, PASS, 230.91619296676072
tf_real_efficientnet_tpu_m_performance_cascade_plus2x_uuid_eb3f62f6-cbb5-11ee-b91b-53d141cbab09, PASS, 566.5788627638507
tf_real_efficientnet_tpu_s_performance_cascade_plus_uuid_411e53ac-cbb7-11ee-b91b-53d141cbab09, PASS, 617.3586794133015
tf_real_license_plate_recog_performance_cascade_plus_uuid_7f6b4c60-cbb1-11ee-b91b-53d141cbab09, PASS, 2814.308048444996
tf_real_mlperf_v2_resnet_performance_cascade_plus4x_uuid_72c4f652-cbbe-11ee-b91b-53d141cbab09, PASS, 715.0584416470043
tf_real_mobilenetv1_ssd_performance_cascade_plus_uuid_b9efa6b2-cbaf-11ee-b91b-53d141cbab09, PASS, 876.754112753193
tf_real_resnetv2_50_performance_cascade_plus4x_uuid_4ebc852e-cbb2-11ee-b91b-53d141cbab09, PASS, 547.9090437629244
tf_real_squeezedet_kitti_performance_cascade_plus4x_uuid_3f403dbe-cbaf-11ee-b91b-53d141cbab09, PASS, 181.3063137054872
