Model,Result,FPS
k_real_mobilenetv1_performance_cascade_plus4x_uuid_fec01ae2-c02e-11ee-87fc-a3bdde689303, PASS, 971.2994182815221
onnx_real_yolox_nano_ti_lite_performance_cascade_plus4x_uuid_17fa1612-c01f-11ee-87fc-a3bdde689303, PASS, 319.24689377171165
onnx_real_yolox_s_416x416_ti_lite_performance_cascade_plus4x_uuid_598f0fca-c037-11ee-87fc-a3bdde689303, PASS, 182.79968323991352
onnx_real_yolox_s_performance_cascade_plus4x_uuid_1e180772-c027-11ee-87fc-a3bdde689303, PASS, 112.1133818766377
onnx_real_yolox_s_ti_lite_performance_cascade_plus4x_uuid_097fd556-c031-11ee-87fc-a3bdde689303, PASS, 103.10299326068959
onnx_real_yolox_tiny_performance_cascade_plus4x_uuid_cb6638da-c032-11ee-87fc-a3bdde689303, PASS, 321.68435649001384
onnx_real_yolox_tiny_ti_lite_performance_cascade_plus4x_uuid_e59d9a4c-c035-11ee-87fc-a3bdde689303, PASS, 222.0785340702234
onnx_real_efficientnet_lite2_performance_cascade_plus4x_uuid_9f02c118-c038-11ee-87fc-a3bdde689303, PASS, 258.17297689907116
onnx_real_repvgg_b0_performance_cascade_plus4x_uuid_6c8ecac8-c01b-11ee-87fc-a3bdde689303, PASS, 543.5289239062824
onnx_real_yolox_nano_performance_cascade_plus4x_uuid_366401f0-c04a-11ee-87fc-a3bdde689303, PASS, 318.36097726851807
onnx_real_efficientnet_lite3_performance_cascade_plus4x_uuid_8f281736-c045-11ee-87fc-a3bdde689303, PASS, 631.3689658131109
onnx_real_efficientnet_lite4_performance_cascade_plus4x_uuid_c7eb022a-c038-11ee-87fc-a3bdde689303, PASS, 170.440300642376
onnx_real_eye_contact_resnet_performance_cascade_plus4x_uuid_1eff2b78-c04c-11ee-87fc-a3bdde689303, PASS, 577.6100739794092
onnx_real_facial_cartoonizer_performance_cascade_plus4x_uuid_58e0d53e-c034-11ee-87fc-a3bdde689303, PASS, 71.10078033977065
onnx_real_gernet_m_performance_cascade_plus4x_uuid_0028cf62-c01d-11ee-87fc-a3bdde689303, PASS, 710.5509335257815
onnx_real_gernet_s_performance_cascade_plus4x_uuid_5b82b592-c02e-11ee-87fc-a3bdde689303, PASS, 1015.8872868280891
onnx_real_gpunet0_performance_cascade_plus4x_uuid_97ce30c6-c042-11ee-87fc-a3bdde689303, PASS, 414.6572800493519
onnx_real_lightcnn_v4_performance_cascade_plus4x_uuid_004e5940-c044-11ee-87fc-a3bdde689303, PASS, 763.9146604887679
onnx_real_movenet_single_pose_thunder_performance_cascade_plus4x_uuid_0416b5b8-c01c-11ee-87fc-a3bdde689303, PASS, 107.95740804659386
onnx_real_posenet_mobilenet_performance_cascade_plus4x_uuid_ac078bf6-c041-11ee-87fc-a3bdde689303, PASS, 586.9697677900945
onnx_real_repvgg_a2_performance_cascade_plus4x_uuid_294bb188-c046-11ee-87fc-a3bdde689303, PASS, 428.63008756950427
onnx_real_resnet34ssd_1200_performance_cascade_plus4x_uuid_c1306c12-c03e-11ee-87fc-a3bdde689303, PASS, 11.798321496767118
onnx_real_tiny_yolov2_performance_cascade_plus4x_uuid_fb71981e-c021-11ee-87fc-a3bdde689303, PASS, 330.70204832756843
onnx_real_ultraface_320_performance_cascade_plus4x_uuid_e0c3afae-c02e-11ee-87fc-a3bdde689303, PASS, 731.4375001089927
onnx_real_ultraface_640_performance_cascade_plus4x_uuid_c13cf4c8-c039-11ee-87fc-a3bdde689303, PASS, 181.69131349746456
onnx_real_yolop320_performance_cascade_plus4x_uuid_203e1696-c03a-11ee-87fc-a3bdde689303, PASS, 179.0345045427673
onnx_real_yolov7_tiny_320_performance_cascade_plus4x_uuid_7b924f0a-c01a-11ee-87fc-a3bdde689303, PASS, 247.65874932539435
onnx_real_yolov7_tiny_416_performance_cascade_plus4x_uuid_f7069ff8-c01d-11ee-87fc-a3bdde689303, PASS, 33.19812055584855
onnx_real_yolov7_tiny_640_performance_cascade_plus4x_uuid_bdde6700-c03c-11ee-87fc-a3bdde689303, PASS, 52.7207808646235
onnx_real_yolox_m_416x416_ti_lite_performance_cascade_plus4x_uuid_0950462e-c031-11ee-87fc-a3bdde689303, PASS, 140.772501074848
onnx_real_yolox_m_performance_cascade_plus4x_uuid_1c7c8f5c-c01b-11ee-87fc-a3bdde689303, PASS, 65.49319405769636
onnx_real_yolox_m_ti_lite_performance_cascade_plus4x_uuid_02d95dcc-c03f-11ee-87fc-a3bdde689303, PASS, 45.40619304677397
onnx_real_bisenet_performance_cascade_plus4x_uuid_8a5807b6-c027-11ee-87fc-a3bdde689303, PASS, 145.57747620827664
onnx_real_bodypix_resnet50_416_performance_cascade_plus4x_uuid_7a5bdc86-c034-11ee-87fc-a3bdde689303, PASS, 199.95118379301928
onnx_real_centernet_mobilenetv2_kpts_performance_cascade_plus4x_uuid_69a62fd4-c036-11ee-87fc-a3bdde689303, PASS, 131.93086996346213
onnx_real_efficientnet_lite1_performance_cascade_plus4x_uuid_8465d136-c049-11ee-87fc-a3bdde689303, PASS, 521.1383699764548
pt_real_mobilenet3dv2_performance_cascade_plus4x_uuid_1cd9d854-c027-11ee-87fc-a3bdde689303, PASS, 280.6701601791769
pt_real_lraspp_mobilenet_v3_large_performance_cascade_plus4x_uuid_407c4a84-c023-11ee-87fc-a3bdde689303, PASS, 94.1107203951915
pt_real_mnasnet1_0_performance_cascade_plus4x_uuid_289ea822-c027-11ee-87fc-a3bdde689303, PASS, 1011.4458238080081
pt_real_mobilenet3d_performance_cascade_plus4x_uuid_8178560e-c028-11ee-87fc-a3bdde689303, PASS, 275.7851977073483
pt_real_resnet18_performance_cascade_plus4x_uuid_70aaac8c-c037-11ee-87fc-a3bdde689303, PASS, 537.8264359591825
pt_real_squeezenet3d_performance_cascade_plus4x_uuid_4ac7bf48-c049-11ee-87fc-a3bdde689303, PASS, 278.10773141806095
tf_real_efficientnet_tpu_l_performance_cascade_plus4x_uuid_fa23a75e-c044-11ee-87fc-a3bdde689303, PASS, 185.99011494721793
tf_real_efficientnet_tpu_m_performance_cascade_plus4x_uuid_46664482-c031-11ee-87fc-a3bdde689303, PASS, 494.0560902664812
tf_real_efficientnet_tpu_s_performance_cascade_plus4x_uuid_187e00c0-c02f-11ee-87fc-a3bdde689303, PASS, 249.83479575966848
tf_real_license_plate_recog_performance_cascade_plus4x_uuid_44854b5a-c026-11ee-87fc-a3bdde689303, PASS, 2190.4429659184675
tf_real_mlperf_v2_resnet_performance_cascade_plus4x_uuid_dd847886-c02f-11ee-87fc-a3bdde689303, PASS, 714.6076757681391
tf_real_mobilenetv1_ssd_performance_cascade_plus4x_uuid_45cb7292-c03e-11ee-87fc-a3bdde689303, PASS, 482.59038133842967
tf_real_mobilenet_yolo_v4_syg_performance_cascade_plus4x_uuid_9429de6e-c01c-11ee-87fc-a3bdde689303, PASS, 325.1040583129609
tf_real_movenet_multipose_lite_performance_cascade_plus4x_uuid_30bc351a-c027-11ee-87fc-a3bdde689303, PASS, 361.421834190578
tf_real_movenet_singlepose_lightning_performance_cascade_plus4x_uuid_f6f0a624-c01a-11ee-87fc-a3bdde689303, PASS, 411.3772783980792
