Model,Result,FPS
tfl_real_mp_object_detection_3d_chair_1stage_performance_cascade_plus4x_uuid_77a0f1a8-c042-11ee-87fc-a3bdde689303, PASS, 145.72141987831023
tfl_real_mp_object_detection_3d_chair_performance_cascade_plus4x_uuid_1ae922a8-c049-11ee-87fc-a3bdde689303, PASS, 843.735906065245
tfl_real_mp_object_detection_3d_cup_performance_cascade_plus4x_uuid_3f17c240-c037-11ee-87fc-a3bdde689303, PASS, 780.7975695388155
tfl_real_unet_mobilenet_v2_256_performance_cascade_plus4x_uuid_475b82ce-c02e-11ee-87fc-a3bdde689303, PASS, 71.37383309092833
tfl_real_yolov8l-cls_performance_cascade_plus4x_uuid_9dfd3eca-c028-11ee-87fc-a3bdde689303, PASS, 234.13815047616922
tfl_real_yolov8m-cls_performance_cascade_plus4x_uuid_166a5368-c04a-11ee-87fc-a3bdde689303, PASS, 703.9477968400171
tfl_real_yolov8m_performance_cascade_plus4x_uuid_f551d716-c029-11ee-87fc-a3bdde689303, PASS, 51.79250959740478
tfl_real_yolov8n-cls_performance_cascade_plus4x_uuid_229c796a-c02f-11ee-87fc-a3bdde689303, PASS, 847.3238708217679
tfl_real_yolov8n_performance_cascade_plus4x_uuid_a49685c8-c02f-11ee-87fc-a3bdde689303, PASS, 89.48856532533158
tfl_real_yolov8s-cls_performance_cascade_plus4x_uuid_28be07be-c034-11ee-87fc-a3bdde689303, PASS, 737.9621826192064
tfl_real_yolov8s_performance_cascade_plus4x_uuid_a2bddc56-c02a-11ee-87fc-a3bdde689303, PASS, 45.702823944321125
tfl_real_efficientdet_lite1_performance_cascade_plus4x_uuid_9d499cd2-c03f-11ee-87fc-a3bdde689303, PASS, 38.39282126416365
tfl_real_insects_v1_performance_cascade_plus4x_uuid_3b045b26-c039-11ee-87fc-a3bdde689303, PASS, 789.8803212775774
tfl_real_midas_v2_small_performance_cascade_plus4x_uuid_6dbaf696-c03a-11ee-87fc-a3bdde689303, PASS, 94.63312916711509
tfl_real_mobiledet_performance_cascade_plus4x_uuid_54d2c5b2-c019-11ee-87fc-a3bdde689303, PASS, 287.66510910798047
tfl_real_mp_face_detection_full_range_performance_cascade_plus4x_uuid_e8f9eeea-c029-11ee-87fc-a3bdde689303, PASS, 536.055079054086
tfl_real_mp_face_detection_full_range_sparse_performance_cascade_plus4x_uuid_aa52065c-c018-11ee-87fc-a3bdde689303, PASS, 605.8874003622926
tfl_real_mp_face_detection_short_range_performance_cascade_plus4x_uuid_690dac7e-c035-11ee-87fc-a3bdde689303, PASS, 1717.6325089786274
tfl_real_mp_face_landmark_performance_cascade_plus4x_uuid_af5a695a-c018-11ee-87fc-a3bdde689303, PASS, 1130.3847719046707
tfl_real_mp_hand_landmark_full_performance_cascade_plus4x_uuid_b1abd2d4-c027-11ee-87fc-a3bdde689303, PASS, 823.6593431625912
tfl_real_bodypix_mobilenet_performance_cascade_plus4x_uuid_af8ade98-c03e-11ee-87fc-a3bdde689303, PASS, 262.23774999562346
tfl_real_mp_hand_landmark_lite_performance_cascade_plus4x_uuid_f1d52fe6-c021-11ee-87fc-a3bdde689303, PASS, 816.9501957499854
tfl_real_mp_object_detection_3d_sneakers_1stage_performance_cascade_plus4x_uuid_c7b54300-c025-11ee-87fc-a3bdde689303, PASS, 153.57613495852024
tfl_real_unet_mobilenet_v2_128_performance_cascade_plus4x_uuid_d61b9018-c02d-11ee-87fc-a3bdde689303, PASS, 284.2060256254756
tfl_real_mp_object_detection_3d_sneakers_performance_cascade_plus4x_uuid_2515c892-c037-11ee-87fc-a3bdde689303, PASS, 795.3005957685642
tfl_real_mp_palm_detection_full_performance_cascade_plus4x_uuid_9b0adaba-c019-11ee-87fc-a3bdde689303, PASS, 515.0278001532447
tfl_real_mp_palm_detection_lite_performance_cascade_plus4x_uuid_d110961e-c018-11ee-87fc-a3bdde689303, PASS, 867.1507252609119
tfl_real_mp_pose_detection_performance_cascade_plus4x_uuid_0a7ce68c-c04b-11ee-87fc-a3bdde689303, PASS, 218.69264231328137
tfl_real_mp_pose_landmark_full_performance_cascade_plus4x_uuid_0cef18ba-c026-11ee-87fc-a3bdde689303, PASS, 280.90061165458826
tfl_real_mp_pose_landmark_heavy_performance_cascade_plus4x_uuid_04593af2-c03d-11ee-87fc-a3bdde689303, PASS, 115.26796898488544
tfl_real_mp_pose_landmark_lite_performance_cascade_plus4x_uuid_ca1b114c-c03e-11ee-87fc-a3bdde689303, PASS, 335.9132871546106
tfl_real_mp_selfie_segmentation_landscape_performance_cascade_plus4x_uuid_13e22f2a-c032-11ee-87fc-a3bdde689303, PASS, 483.0177554315406
tfl_real_mp_selfie_segmentation_performance_cascade_plus4x_uuid_a115e04a-c027-11ee-87fc-a3bdde689303, PASS, 226.4460534350197
