Model,Result,FPS
k_real_squeezenet_performance_cascade_plus_uuid_f5fd2d8a-ccb5-11ee-9d9c-1d8fcb35c694, PASS, 1842.1520960976789
k_real_unetplusplus_performance_cascade_plus4x_uuid_7bf36612-ccb5-11ee-9d9c-1d8fcb35c694, PASS, 213.87921442565303
k_real_unet_lane_performance_cascade_plus2x_uuid_e144da1c-ccbc-11ee-9d9c-1d8fcb35c694, PASS, 474.7829728949588
k_real_unet_mobilenet_performance_cascade_plus4x_uuid_07b02c12-ccbb-11ee-9d9c-1d8fcb35c694, PASS, 261.2186329926236
k_real_unet_performance_cascade_plus2x_uuid_040547c4-ccb5-11ee-9d9c-1d8fcb35c694, PASS, 268.6089128915889
k_real_unet_ultrasound_performance_cascade_plus2x_uuid_48e30d40-ccba-11ee-9d9c-1d8fcb35c694, PASS, 1129.5293699438778
k_real_xception_performance_cascade_plus4x_uuid_4357951e-ccb3-11ee-9d9c-1d8fcb35c694, PASS, 313.05261649430366
k_real_yolo3_mobilenet_lite_416_coco_performance_cascade_plus2x_uuid_088a51fc-ccb2-11ee-9d9c-1d8fcb35c694, PASS, 371.9591176144552
k_real_yolov1_tiny_performance_cascade_plus_uuid_db959456-ccb4-11ee-9d9c-1d8fcb35c694, PASS, 443.4550191156071
k_real_yolov3_tiny_performance_cascade_plus_uuid_485eaa7a-ccbd-11ee-9d9c-1d8fcb35c694, PASS, 540.1682719860498
onnx_real_bisenet_performance_cascade_plus4x_uuid_1ef13f4a-ccb3-11ee-9d9c-1d8fcb35c694, PASS, 149.53323272479787
onnx_real_bodypix_resnet50_416_performance_cascade_plus4x_uuid_bc0a661e-ccb6-11ee-9d9c-1d8fcb35c694, PASS, 244.17188128541298
onnx_real_bodypix_resnet50_640_performance_cascade_plus6x_uuid_35483f08-ccce-11ee-9d9c-1d8fcb35c694, PASS, 89.75584285520162
onnx_real_centernet_mobilenetv2_kpts_performance_cascade_plus_uuid_360aa48c-ccb8-11ee-9d9c-1d8fcb35c694, PASS, 335.70304039749993
onnx_real_efficientnet_lite1_performance_cascade_plus_uuid_3e846a48-ccb9-11ee-9d9c-1d8fcb35c694, PASS, 1603.7318283664838
onnx_real_efficientnet_lite2_performance_cascade_plus_uuid_2bd4219e-ccb5-11ee-9d9c-1d8fcb35c694, PASS, 1379.7143402259226
onnx_real_efficientnet_lite3_performance_cascade_plus2x_uuid_c152d802-cccc-11ee-9d9c-1d8fcb35c694, PASS, 1113.0582468878292
onnx_real_efficientnet_lite4_performance_cascade_plus2x_uuid_3e41ecc2-ccb4-11ee-9d9c-1d8fcb35c694, PASS, 832.9501854838069
onnx_real_eye_contact_resnet_performance_cascade_plus4x_uuid_a5e6f408-ccb4-11ee-9d9c-1d8fcb35c694, PASS, 577.4017428174171
onnx_real_facial_cartoonizer_performance_cascade_plus4x_uuid_b7cf088c-ccbd-11ee-9d9c-1d8fcb35c694, PASS, 75.09675571152331
onnx_real_gernet_m_performance_cascade_plus4x_uuid_d567e1a6-ccb9-11ee-9d9c-1d8fcb35c694, PASS, 770.8884792321816
onnx_real_gernet_s_performance_cascade_plus2x_uuid_1f968930-ccb5-11ee-9d9c-1d8fcb35c694, PASS, 1809.6759301206794
onnx_real_gpunet0_performance_cascade_plus2x_uuid_b4689b54-cccc-11ee-9d9c-1d8fcb35c694, PASS, 575.4308558947891
onnx_real_lightcnn_v4_performance_cascade_plus2x_uuid_ed3975dc-ccba-11ee-9d9c-1d8fcb35c694, PASS, 1097.850264496253
onnx_real_movenet_single_pose_thunder_performance_cascade_plus_uuid_148adb26-ccca-11ee-9d9c-1d8fcb35c694, PASS, 488.8870757370365
onnx_real_posenet_mobilenet_performance_cascade_plus_uuid_e0cc6200-ccba-11ee-9d9c-1d8fcb35c694, PASS, 940.5766388819745
onnx_real_repvgg_a2_performance_cascade_plus4x_uuid_d28be4d8-ccb8-11ee-9d9c-1d8fcb35c694, PASS, 429.561170648576
