Model,Result,FPS
onnx_real_bisenet_performance_cascade_plus4x_uuid_8a5807b6-c027-11ee-87fc-a3bdde689303, PASS, 148.57023029904587
onnx_real_bodypix_resnet50_416_performance_cascade_plus4x_uuid_7a5bdc86-c034-11ee-87fc-a3bdde689303, PASS, 255.33392505147094
onnx_real_centernet_mobilenetv2_kpts_performance_cascade_plus4x_uuid_69a62fd4-c036-11ee-87fc-a3bdde689303, PASS, 139.10560978829224
onnx_real_efficientnet_lite1_performance_cascade_plus4x_uuid_8465d136-c049-11ee-87fc-a3bdde689303, PASS, 464.2289587481558
onnx_real_efficientnet_lite2_performance_cascade_plus4x_uuid_9f02c118-c038-11ee-87fc-a3bdde689303, PASS, 259.48219916568354
onnx_real_efficientnet_lite3_performance_cascade_plus4x_uuid_8f281736-c045-11ee-87fc-a3bdde689303, PASS, 558.2676588931023
onnx_real_efficientnet_lite4_performance_cascade_plus4x_uuid_c7eb022a-c038-11ee-87fc-a3bdde689303, PASS, 170.07704410166576
onnx_real_eye_contact_resnet_performance_cascade_plus4x_uuid_1eff2b78-c04c-11ee-87fc-a3bdde689303, PASS, 580.9832505000471
onnx_real_facial_cartoonizer_performance_cascade_plus4x_uuid_58e0d53e-c034-11ee-87fc-a3bdde689303, PASS, 73.59441607309077
onnx_real_gernet_m_performance_cascade_plus4x_uuid_0028cf62-c01d-11ee-87fc-a3bdde689303, PASS, 639.7003356886956
onnx_real_gernet_s_performance_cascade_plus4x_uuid_5b82b592-c02e-11ee-87fc-a3bdde689303, PASS, 914.4372062196409
onnx_real_gpunet0_performance_cascade_plus4x_uuid_97ce30c6-c042-11ee-87fc-a3bdde689303, PASS, 414.72206044773685
onnx_real_lightcnn_v4_performance_cascade_plus4x_uuid_004e5940-c044-11ee-87fc-a3bdde689303, PASS, 765.8129645622639
onnx_real_movenet_single_pose_thunder_performance_cascade_plus4x_uuid_0416b5b8-c01c-11ee-87fc-a3bdde689303, PASS, 107.04359068721904
onnx_real_posenet_mobilenet_performance_cascade_plus4x_uuid_ac078bf6-c041-11ee-87fc-a3bdde689303, PASS, 572.5621459286056
onnx_real_repvgg_a2_performance_cascade_plus4x_uuid_294bb188-c046-11ee-87fc-a3bdde689303, PASS, 429.04091653027825
onnx_real_repvgg_b0_performance_cascade_plus4x_uuid_6c8ecac8-c01b-11ee-87fc-a3bdde689303, PASS, 541.8248381683669
onnx_real_resnet34ssd_1200_performance_cascade_plus4x_uuid_c1306c12-c03e-11ee-87fc-a3bdde689303, PASS, 15.27817800861672
onnx_real_tiny_yolov2_performance_cascade_plus4x_uuid_fb71981e-c021-11ee-87fc-a3bdde689303, PASS, 292.77217846779706
onnx_real_ultraface_320_performance_cascade_plus4x_uuid_e0c3afae-c02e-11ee-87fc-a3bdde689303, PASS, 670.9104461854931
onnx_real_ultraface_640_performance_cascade_plus4x_uuid_c13cf4c8-c039-11ee-87fc-a3bdde689303, PASS, 161.61159080321767
onnx_real_yolop320_performance_cascade_plus4x_uuid_203e1696-c03a-11ee-87fc-a3bdde689303, PASS, 220.06854475661993
onnx_real_yolov7_tiny_320_performance_cascade_plus4x_uuid_7b924f0a-c01a-11ee-87fc-a3bdde689303, PASS, 255.44464488215928
onnx_real_yolov7_tiny_416_performance_cascade_plus4x_uuid_f7069ff8-c01d-11ee-87fc-a3bdde689303, PASS, 67.88178226449124
onnx_real_yolov7_tiny_640_performance_cascade_plus4x_uuid_bdde6700-c03c-11ee-87fc-a3bdde689303, PASS, 54.59136883727771
onnx_real_yolox_m_416x416_ti_lite_performance_cascade_plus4x_uuid_0950462e-c031-11ee-87fc-a3bdde689303, PASS, 144.441157580631
onnx_real_yolox_m_performance_cascade_plus4x_uuid_1c7c8f5c-c01b-11ee-87fc-a3bdde689303, PASS, 78.82329151528955
onnx_real_yolox_m_ti_lite_performance_cascade_plus4x_uuid_02d95dcc-c03f-11ee-87fc-a3bdde689303, PASS, 52.71242579604886
onnx_real_yolox_nano_performance_cascade_plus4x_uuid_366401f0-c04a-11ee-87fc-a3bdde689303, PASS, 288.91703915251634
onnx_real_yolox_nano_ti_lite_performance_cascade_plus4x_uuid_17fa1612-c01f-11ee-87fc-a3bdde689303, PASS, 290.0607119319451
onnx_real_yolox_s_416x416_ti_lite_performance_cascade_plus4x_uuid_598f0fca-c037-11ee-87fc-a3bdde689303, PASS, 182.4121188715449
onnx_real_yolox_s_performance_cascade_plus4x_uuid_1e180772-c027-11ee-87fc-a3bdde689303, PASS, 102.80653257032263
onnx_real_yolox_s_ti_lite_performance_cascade_plus4x_uuid_097fd556-c031-11ee-87fc-a3bdde689303, PASS, 103.1571066750157
onnx_real_yolox_tiny_performance_cascade_plus4x_uuid_cb6638da-c032-11ee-87fc-a3bdde689303, PASS, 288.4600280736407
onnx_real_yolox_tiny_ti_lite_performance_cascade_plus4x_uuid_e59d9a4c-c035-11ee-87fc-a3bdde689303, PASS, 222.97022228955854
pt_real_lraspp_mobilenet_v3_large_performance_cascade_plus4x_uuid_407c4a84-c023-11ee-87fc-a3bdde689303, PASS, 106.07649852543109
pt_real_mnasnet1_0_performance_cascade_plus4x_uuid_289ea822-c027-11ee-87fc-a3bdde689303, PASS, 963.089746386379
pt_real_mobilenet3dv2_performance_cascade_plus4x_uuid_1cd9d854-c027-11ee-87fc-a3bdde689303, PASS, 249.4600479494788
pt_real_mobilenet3d_performance_cascade_plus4x_uuid_8178560e-c028-11ee-87fc-a3bdde689303, PASS, 249.83062901649274
pt_real_resnet18_performance_cascade_plus4x_uuid_70aaac8c-c037-11ee-87fc-a3bdde689303, PASS, 536.6181433897377
pt_real_squeezenet3d_performance_cascade_plus4x_uuid_4ac7bf48-c049-11ee-87fc-a3bdde689303, PASS, 252.91726213088756
tf_real_centernet_mobilenetv2_performance_cascade_plus4x_uuid_940e906e-c026-11ee-87fc-a3bdde689303, PASS, 221.3661428293968
tf_real_efficientnet_tpu_l_performance_cascade_plus4x_uuid_fa23a75e-c044-11ee-87fc-a3bdde689303, PASS, 178.16706815776965
tf_real_efficientnet_tpu_m_performance_cascade_plus4x_uuid_46664482-c031-11ee-87fc-a3bdde689303, PASS, 472.5635559801885
tf_real_efficientnet_tpu_s_performance_cascade_plus4x_uuid_187e00c0-c02f-11ee-87fc-a3bdde689303, PASS, 249.01425642809775
tf_real_license_plate_recog_performance_cascade_plus4x_uuid_44854b5a-c026-11ee-87fc-a3bdde689303, PASS, 2781.9959407293422
tf_real_mlperf_v2_resnet_performance_cascade_plus4x_uuid_dd847886-c02f-11ee-87fc-a3bdde689303, PASS, 710.2152504030018
tf_real_mobilenetv1_ssd_performance_cascade_plus4x_uuid_45cb7292-c03e-11ee-87fc-a3bdde689303, PASS, 479.86948130029026
tf_real_mobilenet_yolo_v4_syg_performance_cascade_plus4x_uuid_9429de6e-c01c-11ee-87fc-a3bdde689303, PASS, 287.44135428930923
tf_real_movenet_multipose_lite_performance_cascade_plus4x_uuid_30bc351a-c027-11ee-87fc-a3bdde689303, PASS, 361.5286883338304
tf_real_movenet_singlepose_lightning_performance_cascade_plus4x_uuid_f6f0a624-c01a-11ee-87fc-a3bdde689303, PASS, 412.41765027472854
tf_real_resnetv2_50_performance_cascade_plus4x_uuid_4c502984-c019-11ee-87fc-a3bdde689303, PASS, 463.7495535877174
tf_real_squeezedet_kitti_performance_cascade_plus4x_uuid_fda41fba-c02d-11ee-87fc-a3bdde689303, PASS, 106.7018887969102
tf_real_squeezedet_plus_kitti_performance_cascade_plus4x_uuid_8e07f7d8-c020-11ee-87fc-a3bdde689303, PASS, 66.04344064850777
tf_real_ssdlite_mobilenet_v2_performance_cascade_plus4x_uuid_5575aed4-c024-11ee-87fc-a3bdde689303, PASS, 419.47360578139546
tf_real_ssdmobilenetv2_fpnlite_performance_cascade_plus4x_uuid_2ca2e970-c01c-11ee-87fc-a3bdde689303, PASS, 76.16525391026843
tf_real_ssdmobilenet_v1_800_performance_cascade_plus4x_uuid_4f3363ee-c02f-11ee-87fc-a3bdde689303, PASS, 71.48768486340093
tf_real_ssdmobilenet_v2_performance_cascade_plus4x_uuid_ebc02266-c029-11ee-87fc-a3bdde689303, PASS, 365.76499427498055
tf_real_ssd_resnet34_300_performance_cascade_plus4x_uuid_d39e64b2-c02a-11ee-87fc-a3bdde689303, PASS, 125.26772018521793
tf_real_yolov5m_leaky_416_performance_cascade_plus4x_uuid_7367a3cc-c03b-11ee-87fc-a3bdde689303, PASS, 120.65064934915505
tf_real_yolov5n_leaky_320_performance_cascade_plus4x_uuid_fd5dd622-c037-11ee-87fc-a3bdde689303, PASS, 253.55268423553423
tf_real_yolov5n_leaky_416_performance_cascade_plus4x_uuid_83dcd972-c025-11ee-87fc-a3bdde689303, PASS, 138.30605498536747
tf_real_yolov5n_leaky_performance_cascade_plus4x_uuid_2ddf433a-c033-11ee-87fc-a3bdde689303, PASS, 54.96766722674406
tf_real_yolov5s_leaky_320_performance_cascade_plus4x_uuid_3ff69836-c031-11ee-87fc-a3bdde689303, PASS, 243.8782790209526
tf_real_yolov5s_leaky_416_performance_cascade_plus4x_uuid_7e5a84ae-c01b-11ee-87fc-a3bdde689303, PASS, 138.34912050443302
tf_real_yolov5s_leaky_performance_cascade_plus4x_uuid_b2b591d4-c01c-11ee-87fc-a3bdde689303, PASS, 51.311937944703345
tfl_real_bodypix_mobilenet_performance_cascade_plus4x_uuid_af8ade98-c03e-11ee-87fc-a3bdde689303, PASS, 292.3970427793134
tfl_real_efficientdet_lite1_performance_cascade_plus4x_uuid_9d499cd2-c03f-11ee-87fc-a3bdde689303, PASS, 37.55989760520621
tfl_real_insects_v1_performance_cascade_plus4x_uuid_3b045b26-c039-11ee-87fc-a3bdde689303, PASS, 910.8982795390676
tfl_real_midas_v2_small_performance_cascade_plus4x_uuid_6dbaf696-c03a-11ee-87fc-a3bdde689303, PASS, 94.58142297517068
tfl_real_mobiledet_performance_cascade_plus4x_uuid_54d2c5b2-c019-11ee-87fc-a3bdde689303, PASS, 302.69075027080703
tfl_real_mp_face_detection_full_range_performance_cascade_plus4x_uuid_e8f9eeea-c029-11ee-87fc-a3bdde689303, PASS, 537.6051516118654
tfl_real_mp_face_detection_full_range_sparse_performance_cascade_plus4x_uuid_aa52065c-c018-11ee-87fc-a3bdde689303, PASS, 607.280466793114
tfl_real_mp_face_detection_short_range_performance_cascade_plus4x_uuid_690dac7e-c035-11ee-87fc-a3bdde689303, PASS, 2750.3632786885246
tfl_real_mp_face_landmark_performance_cascade_plus4x_uuid_af5a695a-c018-11ee-87fc-a3bdde689303, PASS, 1404.3412897976677
tfl_real_mp_hand_landmark_full_performance_cascade_plus4x_uuid_b1abd2d4-c027-11ee-87fc-a3bdde689303, PASS, 954.7981160380343
tfl_real_mp_hand_landmark_lite_performance_cascade_plus4x_uuid_f1d52fe6-c021-11ee-87fc-a3bdde689303, PASS, 979.0534168681899
tfl_real_mp_hand_recrop_performance_cascade_plus4x_uuid_86047396-c042-11ee-87fc-a3bdde689303, PASS, 739.9802051117388
tfl_real_mp_iris_landmark_performance_cascade_plus4x_uuid_2095024a-c020-11ee-87fc-a3bdde689303, PASS, 2012.3997831333395
tfl_real_mp_object_detection_3d_camera_performance_cascade_plus4x_uuid_5e436c66-c026-11ee-87fc-a3bdde689303, PASS, 929.0676991846327
tfl_real_mp_object_detection_3d_chair_1stage_performance_cascade_plus4x_uuid_77a0f1a8-c042-11ee-87fc-a3bdde689303, PASS, 162.6988834172823
tfl_real_mp_object_detection_3d_chair_performance_cascade_plus4x_uuid_1ae922a8-c049-11ee-87fc-a3bdde689303, PASS, 888.751769322699
tfl_real_mp_object_detection_3d_cup_performance_cascade_plus4x_uuid_3f17c240-c037-11ee-87fc-a3bdde689303, PASS, 932.1296975353913
tfl_real_mp_object_detection_3d_sneakers_1stage_performance_cascade_plus4x_uuid_c7b54300-c025-11ee-87fc-a3bdde689303, PASS, 166.4579412621471
tfl_real_mp_object_detection_3d_sneakers_performance_cascade_plus4x_uuid_2515c892-c037-11ee-87fc-a3bdde689303, PASS, 902.4006333988821
tfl_real_mp_palm_detection_full_performance_cascade_plus4x_uuid_9b0adaba-c019-11ee-87fc-a3bdde689303, PASS, 514.7067341439111
tfl_real_mp_palm_detection_lite_performance_cascade_plus4x_uuid_d110961e-c018-11ee-87fc-a3bdde689303, PASS, 866.4592603610192
tfl_real_mp_pose_detection_performance_cascade_plus4x_uuid_0a7ce68c-c04b-11ee-87fc-a3bdde689303, PASS, 218.49247990264922
tfl_real_mp_pose_landmark_full_performance_cascade_plus4x_uuid_0cef18ba-c026-11ee-87fc-a3bdde689303, PASS, 286.7623702603715
tfl_real_mp_pose_landmark_heavy_performance_cascade_plus4x_uuid_04593af2-c03d-11ee-87fc-a3bdde689303, PASS, 112.49496773044577
tfl_real_mp_pose_landmark_lite_performance_cascade_plus4x_uuid_ca1b114c-c03e-11ee-87fc-a3bdde689303, PASS, 347.2821798532976
tfl_real_mp_selfie_segmentation_landscape_performance_cascade_plus4x_uuid_13e22f2a-c032-11ee-87fc-a3bdde689303, PASS, 482.6931265521821
tfl_real_mp_selfie_segmentation_performance_cascade_plus4x_uuid_a115e04a-c027-11ee-87fc-a3bdde689303, PASS, 229.70266230953285
tfl_real_unet_mobilenet_v2_128_performance_cascade_plus4x_uuid_d61b9018-c02d-11ee-87fc-a3bdde689303, PASS, 283.1024265127738
tfl_real_unet_mobilenet_v2_256_performance_cascade_plus4x_uuid_475b82ce-c02e-11ee-87fc-a3bdde689303, PASS, 71.32818279370575
tfl_real_yolov8l-cls_performance_cascade_plus4x_uuid_9dfd3eca-c028-11ee-87fc-a3bdde689303, PASS, 234.07569126571414
tfl_real_yolov8m-cls_performance_cascade_plus4x_uuid_166a5368-c04a-11ee-87fc-a3bdde689303, PASS, 704.417151331225
tfl_real_yolov8m_performance_cascade_plus4x_uuid_f551d716-c029-11ee-87fc-a3bdde689303, PASS, 51.7805144318772
tfl_real_yolov8n-cls_performance_cascade_plus4x_uuid_229c796a-c02f-11ee-87fc-a3bdde689303, PASS, 1003.7221657194137
tfl_real_yolov8n_performance_cascade_plus4x_uuid_a49685c8-c02f-11ee-87fc-a3bdde689303, PASS, 97.12339682174331
tfl_real_yolov8s-cls_performance_cascade_plus4x_uuid_28be07be-c034-11ee-87fc-a3bdde689303, PASS, 810.0098685036374
tfl_real_yolov8s_performance_cascade_plus4x_uuid_a2bddc56-c02a-11ee-87fc-a3bdde689303, PASS, 45.69737651353417
