Model,Result,FPS
k_real_chess_alphazero_community_performance_cascade_plus_uuid_feb6aa58-ccb2-11ee-9d9c-1d8fcb35c694, PASS, 2496.297486623696
k_real_colornet_performance_cascade_plus4x_uuid_c3914cb8-ccb1-11ee-9d9c-1d8fcb35c694, PASS, 119.28914058318321
k_real_dce_performance_cascade_plus_uuid_c0f363ec-ccb1-11ee-9d9c-1d8fcb35c694, PASS, 169.63927774659007
k_real_deblur_gan_performance_cascade_plus2x_uuid_e49c6a36-ccb2-11ee-9d9c-1d8fcb35c694, PASS, 29.767978477764277
k_real_deep_q_atari_breakout_performance_cascade_plus_uuid_44bffe2c-cccd-11ee-9d9c-1d8fcb35c694, PASS, 2284.093644319314
k_real_densenet121_performance_cascade_plus4x_uuid_914a812a-ccbb-11ee-9d9c-1d8fcb35c694, PASS, 759.2476137204962
k_real_densenet169_performance_cascade_plus6x_uuid_21dbf2e6-cccb-11ee-9d9c-1d8fcb35c694, PASS, 486.73234098502195
k_real_densenet201_performance_cascade_plus8x_uuid_8e17f582-cccf-11ee-9d9c-1d8fcb35c694, PASS, 221.08132240692356
k_real_efficientnetb0_performance_cascade_plus2x_uuid_f0de0436-ccb6-11ee-9d9c-1d8fcb35c694, PASS, 929.2797164063365
k_real_efficientnetb1_performance_cascade_plus4x_uuid_af4f0a06-ccb6-11ee-9d9c-1d8fcb35c694, PASS, 753.8858073398783
onnx_real_gernet_s_performance_cascade_plus2x_uuid_1f968930-ccb5-11ee-9d9c-1d8fcb35c694, PASS, 1494.8745273167272
onnx_real_ultraface_320_performance_cascade_plus_uuid_bef93258-ccb9-11ee-9d9c-1d8fcb35c694, PASS, 966.389412420683
onnx_real_yolox_nano_performance_cascade_plus2x_uuid_4dce0c70-ccb4-11ee-9d9c-1d8fcb35c694, PASS, 490.7472647561593
onnx_real_ultraface_640_performance_cascade_plus_uuid_027af81a-ccb8-11ee-9d9c-1d8fcb35c694, PASS, 259.94583304927704
